match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,first_5_won
2488212982,9,17,88,38,6,11,93,96,107,63,TRUE
2488212980,35,12,58,44,71,7,33,47,18,54,TRUE
2488212977,14,80,21,56,52,97,102,64,29,99,TRUE
2488212862,2,73,6,11,44,67,21,14,8,25,TRUE
2488212789,42,81,5,9,21,100,41,50,1,62,TRUE
2488212745,30,44,48,50,26,31,42,83,104,71,FALSE
2488212724,4,21,7,1,74,18,32,57,45,100,FALSE
2488212674,44,104,69,74,101,43,41,70,20,5,TRUE
2488212647,12,74,1,36,21,8,110,18,3,14,FALSE
2488212555,4,71,32,92,95,34,6,61,21,104,FALSE
2488212549,106,41,72,37,38,78,112,97,31,87,TRUE
2488212510,42,40,99,70,8,43,74,2,18,44,FALSE
2488212491,100,28,21,8,68,53,6,38,30,36,FALSE
2488212460,48,64,59,63,2,104,11,44,21,70,TRUE
2488212447,104,42,35,2,11,27,113,81,26,49,FALSE
2488212384,56,48,93,83,84,77,11,54,57,39,FALSE
2488212284,50,86,48,21,29,74,63,104,83,93,TRUE
2488212237,42,7,73,94,52,26,35,10,113,45,TRUE
2488212100,48,54,72,1,77,81,99,59,18,109,TRUE
2488245408,45,97,18,29,73,9,8,10,98,83,FALSE
2488239674,73,56,95,21,78,91,14,53,47,29,TRUE
2488224551,102,57,93,22,73,68,63,36,96,9,TRUE
2488222685,55,48,99,73,1,8,16,109,93,106,TRUE
2488222444,59,54,31,14,70,73,19,110,4,36,TRUE
2488219665,104,102,1,5,73,65,44,8,71,18,TRUE
2488218412,49,32,35,5,70,14,73,48,26,77,TRUE
2488216728,81,60,33,35,37,53,43,7,73,22,FALSE
2488215821,28,99,59,35,38,74,44,109,39,73,TRUE
2488214795,104,6,36,88,44,74,89,42,73,61,TRUE
2488214557,35,58,85,73,54,42,30,19,18,99,FALSE
2488213229,35,74,73,21,87,69,54,44,14,45,TRUE
2488212652,25,73,69,74,107,64,37,29,43,67,FALSE
2488211035,45,41,80,58,7,23,104,73,35,51,FALSE
2488210694,44,96,32,57,104,73,26,28,69,41,TRUE
2488210336,43,1,63,89,96,73,61,111,44,77,TRUE
2488210323,60,64,56,85,22,69,49,100,1,73,TRUE
2488210179,93,38,32,50,73,106,35,17,20,104,TRUE
2488209874,36,70,45,6,20,94,47,73,101,58,TRUE
2488209658,91,44,101,32,85,96,73,49,21,50,TRUE
2488209462,2,70,6,31,28,26,8,21,100,73,TRUE
2488209301,113,60,26,21,54,73,70,75,93,44,TRUE
2488209252,29,17,91,97,14,5,73,2,75,21,FALSE
2488209042,96,73,1,70,23,74,82,26,12,5,FALSE
2488208888,51,9,30,73,101,17,18,41,68,93,TRUE
2488208836,28,19,10,53,73,74,50,68,105,65,TRUE
2488208383,62,73,43,63,9,93,36,113,1,7,TRUE
2488208357,106,18,26,52,32,50,48,44,40,73,FALSE
2488208229,44,47,8,43,85,65,73,25,67,26,TRUE
2488208198,9,57,32,41,70,62,71,73,104,5,FALSE
2488208071,14,18,26,42,32,44,74,58,69,73,FALSE
2488207795,86,98,93,54,32,11,48,73,95,14,TRUE
2488207745,85,36,56,73,50,15,1,74,30,103,TRUE
2488207658,70,4,80,36,74,111,17,93,95,73,TRUE
2488207515,93,53,34,14,22,63,104,109,73,74,TRUE
2488207504,14,69,44,73,86,8,32,74,31,36,TRUE
2488207411,32,7,36,93,6,110,48,33,73,4,TRUE
2488207324,1,57,33,52,5,20,81,73,70,26,TRUE
2488207318,31,113,104,59,44,54,86,22,8,73,FALSE
2488206949,12,70,21,26,107,5,37,73,87,15,FALSE
2488206582,40,54,69,84,93,44,63,73,53,48,TRUE
2488206511,36,106,40,41,73,17,38,12,28,104,TRUE
2488206312,1,50,53,30,16,44,67,113,39,73,TRUE
2488206263,4,35,12,42,16,32,1,6,73,75,FALSE
2488206209,27,57,54,36,59,8,9,73,68,96,TRUE
2488206047,84,49,85,71,29,13,2,73,21,54,FALSE
2488205855,1,60,58,39,62,36,99,10,23,73,FALSE
2488205482,73,61,62,31,109,53,51,18,36,56,FALSE
2488205313,73,48,104,110,63,105,59,74,57,1,FALSE
2488205203,36,93,81,49,62,73,9,72,83,99,FALSE
2488204707,67,56,9,31,73,10,54,50,93,68,TRUE
2488204286,73,2,8,50,93,90,32,74,49,44,TRUE
2488204231,111,3,73,60,74,19,96,42,50,104,FALSE
2488204130,73,20,86,56,98,11,58,23,33,104,TRUE
2488203870,49,50,2,73,84,56,69,47,96,106,FALSE
2488203642,101,60,64,86,90,73,36,56,42,41,TRUE
2488203616,32,54,44,13,5,14,73,104,34,9,TRUE
2488203592,31,113,73,51,54,97,3,94,72,109,TRUE
2488203535,1,73,46,18,66,48,10,5,26,42,FALSE
2488203437,44,73,101,1,105,69,87,5,6,23,TRUE
2488203422,100,32,1,75,87,33,30,43,73,7,FALSE
2488203249,44,73,7,5,41,42,62,6,14,10,FALSE
2488203066,97,73,48,43,1,75,28,56,74,8,FALSE
2488203052,9,21,98,95,8,86,73,4,104,22,FALSE
2488202795,9,36,20,29,73,32,14,8,84,2,TRUE
2488202726,25,109,79,7,71,42,8,100,73,101,TRUE
2488202719,77,52,53,73,38,10,111,91,90,68,TRUE
2488202632,8,48,73,58,6,1,50,36,7,71,FALSE
2488202468,2,11,73,5,10,53,47,70,26,43,TRUE
2488202360,58,73,26,44,60,74,49,64,68,32,TRUE
2488202281,28,21,73,70,16,44,49,18,74,53,TRUE
2488202096,30,60,12,41,57,25,73,88,9,46,FALSE
2488201781,85,26,62,8,81,70,73,11,88,12,TRUE
2488201667,84,5,47,11,74,9,73,2,8,35,FALSE
2488201370,73,14,104,36,44,31,54,32,38,35,TRUE
2488201298,73,95,84,111,105,32,100,11,19,18,TRUE
2488201274,40,73,56,102,88,9,43,42,7,22,TRUE
2488201272,68,73,62,63,8,23,98,30,17,4,FALSE
2488201084,73,10,2,40,1,99,64,104,74,23,FALSE
2488200988,8,29,44,27,94,73,107,30,42,41,FALSE
2488200961,21,2,43,81,57,36,73,4,95,109,FALSE
2488200800,5,52,36,45,18,25,73,1,55,33,TRUE
2488200709,5,10,73,29,59,70,99,105,21,14,FALSE
2488200594,23,14,5,74,104,73,44,64,30,7,FALSE
2488200450,6,98,25,73,15,43,81,99,21,44,FALSE
2488200343,103,8,109,70,4,44,88,73,113,104,TRUE
2488200332,2,77,29,26,56,74,100,73,30,101,TRUE
2488200251,104,39,41,64,86,18,73,14,44,13,FALSE
2488200073,56,32,62,12,74,73,71,84,44,13,FALSE
2488199917,6,21,74,57,19,2,73,18,80,86,FALSE
2488199851,1,20,25,70,14,73,5,9,57,44,FALSE
2488199687,106,39,68,41,53,42,73,86,67,17,FALSE
2488199547,54,73,104,70,98,44,6,5,36,32,TRUE
2488198967,87,44,73,99,4,93,52,68,23,35,TRUE
2488198908,84,7,73,53,19,18,23,9,8,68,FALSE
2488198858,14,42,73,93,9,19,8,5,82,43,FALSE
2488198694,93,73,62,2,44,59,18,98,9,5,FALSE
2488198688,85,73,32,14,67,18,99,65,30,94,TRUE
2488198602,44,41,1,53,14,73,10,84,98,29,TRUE
2488198537,7,74,75,60,22,8,105,5,73,21,FALSE
2488198527,32,10,8,22,63,19,84,93,73,55,TRUE
2488198415,49,98,69,80,6,73,60,44,71,57,FALSE
2488198414,11,73,60,5,53,8,113,2,63,48,FALSE
2488198273,44,98,28,62,73,53,45,22,21,32,TRUE
2488198086,1,74,104,20,4,22,9,94,73,93,FALSE
2488197916,72,18,83,58,16,44,73,106,1,47,FALSE
2488197841,35,62,106,73,63,21,5,49,13,40,FALSE
2488197829,99,68,73,7,47,35,107,12,18,21,TRUE
2488197555,28,54,20,4,110,73,2,44,104,50,TRUE
2488197532,70,9,54,87,82,74,104,73,14,93,TRUE
2488197341,42,87,21,22,73,57,1,53,34,28,TRUE
2488197270,63,99,73,45,50,16,104,18,36,53,TRUE
2488196971,104,4,95,93,8,70,23,84,73,6,FALSE
2488196968,93,5,86,73,54,63,21,17,14,68,TRUE
2488196967,41,77,73,74,32,107,13,88,44,50,TRUE
2488196959,12,73,70,105,56,54,98,22,8,71,TRUE
2488196717,73,102,37,63,83,74,90,28,44,88,TRUE
2488196610,36,41,33,68,48,73,102,1,53,6,TRUE
2488196486,28,93,44,111,68,74,3,62,18,73,TRUE
2488196485,73,94,4,43,44,22,41,110,8,9,TRUE
2488196445,99,69,47,14,12,25,73,52,29,34,TRUE
2488196421,113,25,67,74,101,41,73,21,44,102,FALSE
2488196413,103,75,74,71,49,98,73,21,32,22,TRUE
2488196305,112,10,67,58,70,25,68,73,103,104,FALSE
2488196268,9,20,8,5,103,34,73,21,22,67,TRUE
2488196232,73,99,42,96,102,16,18,31,71,14,TRUE
2488196168,78,14,74,10,20,71,94,104,68,73,TRUE
2488196153,36,35,59,54,49,2,26,48,28,73,TRUE
2488196129,67,26,2,74,68,65,34,75,70,73,TRUE
2488196100,9,63,25,102,106,58,56,8,73,32,TRUE
2488196072,47,50,30,19,12,69,18,31,73,27,TRUE
2488195885,81,35,44,26,8,74,73,21,46,83,TRUE
2488195861,2,63,98,73,9,62,54,99,93,41,TRUE
2488195821,2,93,47,49,72,73,15,44,104,8,TRUE
2488195762,71,36,35,48,54,5,99,73,2,6,FALSE
2488195748,88,90,57,54,106,31,18,9,8,73,TRUE
2488195666,111,94,105,73,19,29,78,53,63,21,TRUE
2488195477,71,2,48,8,27,4,6,41,73,34,TRUE
2488195428,44,35,27,67,19,6,94,73,26,45,TRUE
2488195244,42,63,70,53,4,96,73,93,23,44,FALSE
2488195213,102,18,81,4,28,87,21,73,20,48,FALSE
2488195119,60,110,75,57,67,106,73,93,36,102,FALSE
2488195091,22,98,18,16,73,49,68,31,32,63,TRUE
2488195061,93,5,21,74,54,14,84,9,73,76,FALSE
2488195041,99,56,70,25,36,1,49,63,32,73,TRUE
2488194936,7,74,23,82,106,57,56,36,18,73,FALSE
2488194744,55,73,19,21,2,68,74,105,86,65,TRUE
2488194706,74,49,89,18,59,48,73,62,54,35,FALSE
2488194666,36,17,32,86,106,23,73,93,5,71,TRUE
2488194590,1,109,96,21,105,69,17,73,33,75,FALSE
2488194397,9,73,6,112,36,8,10,83,77,104,TRUE
2488194384,36,74,16,17,64,23,73,26,44,97,TRUE
2488194346,73,104,42,55,2,44,23,36,74,68,FALSE
2488194223,53,72,10,73,22,9,69,30,14,50,TRUE
2488194173,71,93,5,73,22,14,85,104,20,47,FALSE
2488194162,74,35,7,54,93,19,2,32,36,73,FALSE
2488194152,1,35,26,32,73,71,8,96,6,49,FALSE
2488194013,27,62,16,73,45,30,98,9,75,42,TRUE
2488193995,75,2,73,67,93,29,17,69,22,42,FALSE
2488193877,42,21,2,65,36,104,44,25,73,93,TRUE
2488193790,26,42,4,2,60,74,41,73,91,56,TRUE
2488193786,18,73,81,14,100,44,74,84,93,42,FALSE
2488193639,28,23,8,33,86,14,44,50,73,9,FALSE
2488193536,9,1,46,68,71,50,73,70,33,93,FALSE
2488193342,10,38,98,14,65,88,8,26,73,54,TRUE
2488193297,73,2,8,93,19,62,44,13,9,98,TRUE
2488193289,25,94,56,26,110,73,97,20,46,33,FALSE
2488193088,47,49,35,57,36,29,67,7,18,73,TRUE
2488193007,49,7,75,93,20,57,18,73,22,29,FALSE
2488193004,60,62,16,44,57,53,27,73,21,74,TRUE
2488192775,85,94,73,71,101,3,87,15,6,28,TRUE
2488192288,104,73,62,28,93,26,48,83,11,32,FALSE
2488192127,105,29,36,93,73,104,5,68,10,77,TRUE
2488192121,73,31,57,67,44,76,7,21,112,96,TRUE
2488192087,44,73,68,22,104,62,87,54,14,2,FALSE
2488191999,2,72,54,14,6,76,46,60,22,73,TRUE
2488191761,82,36,109,6,97,32,73,26,8,57,TRUE
2488191652,7,93,73,29,39,14,30,18,6,16,FALSE
2488191572,36,71,59,104,73,13,4,60,12,93,TRUE
2488191500,94,42,15,58,50,16,93,4,35,73,FALSE
2488191466,8,76,53,73,48,44,102,18,14,63,FALSE
2488191266,96,16,32,95,63,19,73,20,48,85,FALSE
2488191217,18,110,97,51,68,41,36,86,35,73,FALSE
2488191215,28,73,57,30,6,11,93,26,25,106,TRUE
2488191187,70,73,28,93,21,44,37,16,54,71,TRUE
2488190960,84,26,104,45,94,7,73,13,62,91,TRUE
2488190953,14,46,41,104,2,98,22,73,6,59,TRUE
2488190827,21,104,62,64,15,73,98,49,5,17,TRUE
2488190740,68,51,1,10,9,67,73,50,104,11,FALSE
2488190730,73,35,4,10,31,44,13,94,104,11,FALSE
2488190689,92,74,91,9,8,49,43,28,35,73,FALSE
2488190500,73,42,86,51,10,95,74,41,32,14,TRUE
2488190466,28,101,104,73,59,36,62,49,42,15,TRUE
2488190395,82,64,98,17,66,14,39,73,111,44,TRUE
2488190394,44,73,5,1,102,48,8,53,70,62,TRUE
2488190285,30,73,54,32,21,1,27,13,67,22,TRUE
2488190179,104,34,25,85,19,44,71,73,88,84,FALSE
2488190166,75,70,33,31,53,50,21,73,35,12,TRUE
2488190164,25,49,20,98,44,88,29,71,15,73,TRUE
2488190068,73,57,4,104,2,42,7,21,71,98,TRUE
2488189910,73,95,92,20,99,93,14,27,31,54,TRUE
2488189890,102,42,32,57,97,73,62,26,17,112,TRUE
2488189884,16,70,73,14,9,6,99,8,35,112,FALSE
2488189687,2,70,74,5,8,104,4,30,40,73,FALSE
2488189670,94,73,30,14,63,18,20,47,9,6,FALSE
2488189380,11,73,98,2,57,93,26,74,110,75,TRUE
2488189372,16,28,18,99,93,44,73,6,2,112,TRUE
2488189294,71,73,20,1,10,21,55,86,93,98,TRUE
2488189228,14,57,40,68,73,8,21,26,18,35,TRUE
2488189214,87,104,36,99,18,9,73,54,45,8,TRUE
2488189184,67,2,51,30,73,57,36,18,43,5,FALSE
2488189022,97,40,54,44,14,74,98,73,105,1,TRUE
2488188995,14,10,51,53,48,2,52,61,33,73,TRUE
2488188940,34,44,33,87,49,8,100,21,73,14,TRUE
2488188880,73,50,69,21,93,35,32,15,26,103,TRUE
2488188788,67,71,33,41,25,73,5,14,1,9,FALSE
2488188649,67,104,73,33,71,21,36,38,10,88,FALSE
2488188643,41,36,94,73,32,53,102,98,99,5,FALSE
2488188565,54,71,50,26,35,73,98,47,15,9,FALSE
2488188455,29,31,95,47,42,73,83,84,49,32,TRUE
2488188296,18,7,51,35,21,104,3,87,36,73,TRUE
2488188282,76,67,34,70,12,21,99,25,73,84,FALSE
2488188207,40,71,17,27,69,14,36,104,73,99,FALSE
2488188205,14,73,54,40,28,70,93,6,8,34,FALSE
2488188204,7,54,43,95,25,73,18,21,110,87,TRUE
2488188167,110,74,84,56,2,97,93,19,73,40,FALSE
2488188166,57,64,50,94,17,60,112,36,73,34,TRUE
2488188128,26,8,34,14,44,104,73,6,2,50,FALSE
2488188114,22,71,10,57,73,98,43,8,41,74,TRUE
2488188094,77,59,81,35,105,6,55,26,42,73,FALSE
2488187957,110,9,44,43,22,57,36,73,5,59,FALSE
2488187880,21,42,35,73,93,7,44,36,23,9,FALSE
2488187782,21,98,32,96,20,73,22,19,30,94,FALSE
2488187760,86,48,73,55,77,94,42,66,95,4,TRUE
2488187735,22,53,41,73,74,44,58,102,42,2,FALSE
2488187726,56,71,93,73,54,26,32,21,77,74,TRUE
2488187700,73,25,14,103,75,87,107,68,42,72,TRUE
2488187648,106,73,35,44,107,9,14,2,42,48,FALSE
2488187642,57,73,4,74,47,21,104,11,93,86,TRUE
2488187514,32,8,73,7,37,94,19,74,35,90,TRUE
2488187469,14,4,102,49,73,44,8,18,62,36,FALSE
2488187441,100,6,93,73,84,106,3,95,26,28,FALSE
2488187402,73,27,41,107,36,29,18,60,66,12,FALSE
2488187354,32,28,75,6,73,1,86,2,36,22,TRUE
2488187318,8,97,73,62,84,94,59,75,2,36,TRUE
2488187269,73,101,43,2,14,83,59,33,47,44,TRUE
2488187153,85,32,42,14,53,44,1,18,73,21,TRUE
2488187041,104,35,57,59,42,86,21,73,89,5,TRUE
2488186955,32,73,28,8,105,71,44,6,67,98,TRUE
2488186874,74,73,109,4,2,53,104,17,93,68,FALSE
2488186850,23,26,73,8,93,68,44,11,92,32,FALSE
2488186794,52,73,9,49,109,102,29,96,26,101,TRUE
2488186679,74,37,44,8,32,112,73,101,69,14,TRUE
2488186671,29,32,49,31,57,73,8,56,14,35,TRUE
2488186669,73,99,34,6,40,27,104,98,83,44,TRUE
2488186340,11,44,12,101,62,46,35,73,21,74,TRUE
2488186267,59,2,70,73,56,100,14,35,4,113,FALSE
2488186057,27,7,23,73,70,88,28,26,17,97,TRUE
2488186000,73,44,21,5,70,33,56,106,54,2,TRUE
2488185995,22,59,44,93,73,104,71,39,8,28,TRUE
2488185969,11,97,68,57,73,2,14,43,51,6,FALSE
2488185964,73,104,2,109,88,8,111,21,53,49,TRUE
2488185953,99,1,8,74,29,4,73,109,49,32,FALSE
2488185950,57,73,33,22,18,37,53,41,88,63,TRUE
2488185949,94,32,13,48,68,97,42,54,73,75,TRUE
2488185945,57,73,41,83,39,94,103,104,40,59,FALSE
2488185883,73,53,21,57,35,98,99,74,18,2,TRUE
2488185783,32,14,73,18,10,20,9,44,67,56,TRUE
2488287336,58,29,34,4,99,45,83,90,26,68,TRUE
2488274501,74,50,65,111,68,32,93,35,38,25,FALSE
2488271942,45,80,38,7,44,50,68,106,90,66,TRUE
2488259766,73,42,68,74,21,29,47,113,48,65,TRUE
2488258673,53,82,48,20,105,68,41,30,33,40,TRUE
2488244345,27,52,5,17,21,41,91,111,74,68,TRUE
2488241480,56,2,68,6,40,53,29,84,49,76,TRUE
2488237949,17,44,54,60,51,68,69,50,2,36,FALSE
2488235542,54,57,93,13,40,100,44,14,68,8,TRUE
2488233775,97,8,7,5,2,88,76,18,27,68,FALSE
2488227633,53,55,68,32,56,47,20,54,88,48,TRUE
2488225384,84,9,36,18,54,44,68,42,93,62,TRUE
2488224123,53,57,99,77,21,29,68,61,98,102,TRUE
2488223118,23,44,53,34,18,104,68,74,6,54,TRUE
2488223104,104,71,73,74,36,19,52,2,68,1,TRUE
2488219948,68,102,64,49,69,17,2,62,82,25,TRUE
2488219846,21,68,51,12,1,7,8,46,14,57,FALSE
2488219595,68,71,28,49,72,14,19,75,87,11,TRUE
2488219036,74,48,19,66,59,34,8,68,6,86,TRUE
2488218669,70,96,104,22,41,68,71,2,63,31,TRUE
2488218448,36,70,26,68,42,72,62,41,21,9,TRUE
2488218099,74,78,32,95,56,86,41,15,68,34,FALSE
2488217176,68,40,109,67,42,73,9,3,94,41,TRUE
2488216967,57,68,25,104,21,49,42,22,83,12,FALSE
2488216767,63,20,31,64,104,68,53,30,62,98,TRUE
2488216058,44,93,21,11,29,104,68,39,67,98,FALSE
2488215941,63,97,68,89,7,75,60,44,9,46,FALSE
2488215323,68,87,73,85,93,8,22,62,29,36,TRUE
2488214989,68,1,70,58,63,37,99,62,74,32,FALSE
2488214421,68,21,8,2,17,18,64,32,69,73,FALSE
2488214306,34,104,44,9,68,20,18,36,70,113,FALSE
2488213850,68,56,73,7,36,93,27,99,40,22,TRUE
2488213789,14,73,47,68,85,107,64,49,2,74,TRUE
2488212939,33,68,46,47,104,88,8,14,73,105,FALSE
2488212080,18,94,87,17,68,62,2,8,25,41,TRUE
2488211608,48,44,68,2,87,19,21,35,70,67,TRUE
2488211286,81,68,71,39,18,78,109,49,21,84,TRUE
2488211140,35,93,57,14,68,110,18,41,74,21,TRUE
2488210511,56,41,6,1,17,68,92,107,5,29,TRUE
2488210503,78,94,27,62,6,45,68,88,25,93,TRUE
2488210401,42,62,13,22,68,85,28,104,21,9,FALSE
2488210181,9,17,21,40,6,68,81,75,1,14,TRUE
2488210083,68,59,36,8,98,88,102,4,30,21,TRUE
2488209650,44,16,85,50,40,18,98,68,17,88,TRUE
2488209551,44,2,103,75,53,68,73,4,93,40,TRUE
2488209337,50,58,41,22,93,44,68,29,21,6,FALSE
2488209307,71,53,93,14,2,35,1,44,11,68,TRUE
2488208891,32,86,29,2,35,43,68,77,10,103,TRUE
2488208884,12,2,62,57,93,101,68,102,75,44,TRUE
2488208801,62,93,14,44,19,56,68,98,42,12,TRUE
2488208784,103,70,42,96,99,83,58,35,68,5,FALSE
2488208465,6,22,9,42,68,28,62,65,63,2,FALSE
2488208307,8,74,16,54,19,1,9,64,68,28,TRUE
2488208100,14,107,4,93,44,68,62,2,21,28,FALSE
2488208032,84,64,9,12,91,16,14,68,92,61,FALSE
2488207975,68,77,34,104,20,69,4,99,79,21,TRUE
2488207939,44,35,9,68,57,8,99,50,16,21,TRUE
2488207933,100,8,68,77,62,1,93,13,25,7,TRUE
2488207920,93,83,44,25,21,41,100,68,74,88,TRUE
2488207899,68,18,21,74,50,88,44,54,63,9,TRUE
2488207789,27,34,56,95,93,70,73,68,18,43,FALSE
2488207788,105,14,54,93,68,32,44,42,13,96,FALSE
2488207692,17,5,102,31,94,19,26,56,22,68,TRUE
2488207205,68,77,110,93,94,14,8,73,86,21,FALSE
2488207035,41,96,73,40,50,14,18,93,87,68,TRUE
2488206995,109,68,44,16,28,7,84,47,48,70,FALSE
2488206882,41,75,54,68,76,42,44,83,70,6,FALSE
2488206844,23,44,62,70,90,56,68,27,18,104,TRUE
2488206783,56,93,86,29,16,68,34,13,73,43,FALSE
2488206461,109,36,73,94,68,71,11,22,1,99,FALSE
2488206368,44,21,85,100,19,8,13,68,20,42,FALSE
2488206156,68,35,76,8,96,21,74,38,73,88,TRUE
2488206145,35,28,8,14,18,68,54,25,34,97,TRUE
2488206003,6,20,99,110,59,68,2,74,62,44,FALSE
2488205656,9,1,12,14,113,41,98,68,4,22,FALSE
2488205641,9,53,70,88,17,73,5,74,68,23,TRUE
2488205486,18,14,68,32,54,67,72,20,2,19,TRUE
2488205419,98,73,25,8,87,44,68,99,21,11,TRUE
2488205329,2,57,76,21,32,104,74,68,62,12,TRUE
2488205248,25,39,19,104,59,48,67,68,99,6,FALSE
2488205162,35,22,7,42,46,68,34,1,11,27,TRUE
2488204763,58,36,63,9,28,70,91,95,59,68,FALSE
2488204129,68,36,21,109,9,102,27,2,54,73,TRUE
2488203939,4,74,70,43,85,10,14,106,68,44,TRUE
2488203904,2,32,75,73,70,17,1,23,85,68,TRUE
2488203748,6,32,2,68,21,110,15,28,8,106,TRUE
2488203614,98,17,41,110,68,67,93,9,18,90,TRUE
2488203544,50,104,36,88,44,68,21,29,11,79,TRUE
2488203389,54,68,97,32,14,70,26,75,106,1,FALSE
2488203255,14,11,55,23,68,18,29,21,93,70,TRUE
2488203109,42,80,22,77,76,31,95,4,109,68,FALSE
2488202909,44,68,58,14,106,1,74,29,30,9,TRUE
2488202554,18,53,48,36,68,52,54,37,21,6,TRUE
2488202507,70,56,49,2,68,29,45,98,97,107,TRUE
2488202310,21,10,44,111,95,41,46,68,26,42,FALSE
2488202147,63,61,68,31,48,39,30,4,60,81,TRUE
2488201985,25,53,49,68,64,101,35,70,14,44,FALSE
2488201961,32,17,18,104,68,29,44,98,73,47,TRUE
2488201633,18,68,29,11,30,48,7,81,39,104,TRUE
2488201620,47,23,55,60,52,43,68,101,78,77,TRUE
2488201317,59,42,68,36,3,104,31,17,102,14,FALSE
2488201289,73,103,19,26,8,68,41,14,5,18,TRUE
2488201250,36,99,68,41,17,8,62,101,63,71,TRUE
2488201188,112,35,6,2,76,62,70,44,11,68,TRUE
2488201118,74,4,16,68,18,73,30,5,21,12,TRUE
2488200784,68,93,104,11,98,56,21,95,49,9,FALSE
2488200669,28,73,94,71,26,86,29,68,1,34,TRUE
2488200593,93,57,21,38,41,39,32,44,68,42,TRUE
2488200318,57,93,63,22,54,18,97,94,43,68,FALSE
2488200145,93,67,68,110,26,98,2,99,12,36,FALSE
2488199899,81,79,71,77,14,70,29,54,18,68,FALSE
2488199886,44,54,104,102,68,21,112,70,56,9,TRUE
2488199794,68,18,34,93,57,94,11,41,58,110,TRUE
2488199692,26,59,68,104,44,53,63,74,37,54,TRUE
2488199499,52,68,54,62,21,29,82,30,36,105,TRUE
2488199372,18,111,68,62,104,32,31,93,97,8,FALSE
2488199288,68,8,58,17,42,37,84,70,32,92,FALSE
2488199254,68,103,98,106,67,95,52,35,2,75,FALSE
2488198965,6,20,2,21,14,40,67,68,8,102,TRUE
2488198910,32,44,56,14,6,41,74,68,28,67,TRUE
2488198843,44,6,70,62,21,68,3,48,13,49,FALSE
2488198781,60,18,41,7,101,8,38,68,54,39,TRUE
2488198669,74,42,70,44,95,68,5,22,18,100,TRUE
2488198536,99,25,12,50,68,17,8,35,27,5,FALSE
2488198359,32,66,56,73,50,26,6,68,14,63,FALSE
2488198233,99,67,16,85,33,68,28,21,54,26,TRUE
2488198230,44,70,41,97,30,7,49,68,86,23,FALSE
2488198219,51,106,71,23,14,22,29,10,93,68,FALSE
2488198025,93,1,22,68,18,79,87,35,7,2,TRUE
2488197960,68,14,110,70,54,25,18,90,40,44,TRUE
2488197836,74,28,1,54,68,22,104,57,43,44,FALSE
2488197135,54,85,12,68,1,19,111,67,23,29,TRUE
2488197058,76,69,70,73,16,8,68,110,17,14,FALSE
2488197040,13,68,10,21,35,4,60,77,36,65,FALSE
2488197036,18,104,26,9,73,36,70,68,35,32,TRUE
2488196685,6,9,8,51,68,50,99,17,14,23,TRUE
2488196415,37,18,73,26,51,82,93,21,68,2,TRUE
2488196403,68,42,63,71,35,26,99,54,109,16,TRUE
2488196394,93,26,98,36,39,34,95,48,21,68,TRUE
2488196230,20,94,26,68,75,93,14,103,84,44,FALSE
2488196226,104,44,8,21,9,59,68,30,69,33,TRUE
2488196094,39,30,68,63,2,18,70,36,104,74,FALSE
2488196066,68,7,44,14,59,30,63,74,41,8,FALSE
2488195994,91,80,31,112,58,5,68,70,62,21,FALSE
2488195373,38,41,52,54,68,104,2,18,5,57,FALSE
2488195296,20,80,74,68,102,44,104,93,56,36,FALSE
2488195079,95,27,57,32,60,19,68,20,6,74,TRUE
2488194880,68,63,103,70,98,23,12,100,76,28,TRUE
2488194671,93,57,99,72,42,2,68,41,44,9,FALSE
2488194533,42,15,68,60,9,41,106,54,28,8,TRUE
2488194519,68,54,52,78,49,44,53,75,70,56,FALSE
2488194449,36,57,68,44,43,2,99,11,63,47,TRUE
2488193690,18,73,87,21,41,2,25,43,68,31,FALSE
2488193683,93,68,37,87,42,59,80,62,33,64,TRUE
2488193469,40,23,10,90,49,41,106,68,6,54,TRUE
2488193425,74,103,47,98,12,68,42,93,41,22,TRUE
2488193113,17,68,62,28,42,54,77,44,36,71,TRUE
2488193070,29,63,53,101,68,98,41,14,51,45,FALSE
2488192863,70,14,68,56,2,29,91,75,5,86,TRUE
2488192857,29,45,5,75,54,8,90,98,68,11,TRUE
2488192823,74,110,30,10,68,47,32,14,18,23,FALSE
2488192813,14,18,59,22,79,68,48,12,8,29,TRUE
2488192761,21,27,6,56,69,68,98,2,34,8,TRUE
2488192568,2,84,10,54,75,76,38,9,68,42,TRUE
2488192383,14,99,7,106,93,68,28,2,98,74,TRUE
2488192348,98,18,56,68,70,27,104,49,93,32,FALSE
2488192291,28,93,34,84,57,81,5,44,68,8,TRUE
2488192160,41,54,39,28,26,4,77,22,95,68,FALSE
2488192052,91,25,28,104,62,68,63,99,59,74,FALSE
2488191955,2,54,34,98,68,21,14,59,44,104,TRUE
2488191923,26,51,67,88,5,9,68,93,29,106,FALSE
2488191832,71,93,60,68,35,4,76,44,39,32,TRUE
2488191471,67,22,20,68,9,2,49,44,14,26,TRUE
2488191263,71,36,44,32,88,21,85,2,68,110,FALSE
2488191231,74,113,73,6,85,44,5,68,57,20,FALSE
2488191110,51,5,47,67,44,48,18,2,32,68,TRUE
2488191073,60,30,52,23,73,74,104,68,28,8,FALSE
